"","id","price_day","f_property_type","f_neighbourhood","n_accommodates","n_bathrooms","n_minimum_nights","n_beds","n_review_scores_rating","n_number_of_reviews","n_bedrooms","d_instant_bookable","d_wifi","d_refrigerator","d_air_conditioning","d_baby","d_beach","d_stove","d_free_parking","d_office","d_coffee_maker","d_garden","d_gym"
"225",1614221,1085,"rental","Fatih",6,1,3,4,4.53,228,3,"t","1","1","0","0","0","1","0","0","1","0","0"
"226",1622943,1893,"rental","Zeytinburnu",5,1,2,4,4.83,0,3,"f","0","0","0","0","0","0","1","0","0","0","0"
"227",1627801,3896,"rental","Beyoglu",6,1.5,2,2,4.86,14,2,"f","1","1","1","0","0","0","0","0","1","0","0"
"228",1633191,1798,"rental","Beyoglu",6,2,3,4,4.96,54,4,"f","1","1","0","0","0","1","0","0","1","0","0"
"229",1635900,1213,"rental","Beyoglu",3,1,5,2,4.86,114,1,"t","1","1","1","0","0","1","1","0","1","0","0"
"230",1644722,1079,"rental","Beyoglu",4,1,2,1,4.6,240,1,"t","1","1","0","0","0","1","1","0","1","0","0"
"231",1650764,1099,"apartment","Beyoglu",3,1,1,2,4.52,64,NA,"t","1","0","1","0","0","1","0","0","0","0","0"
"232",1651462,1498,"apartment","Beyoglu",3,1,1,2,4.63,35,NA,"t","1","0","1","0","0","1","0","0","0","0","0"
"233",1653387,1008,"apartment","Beyoglu",4,2,1,3,3.71,8,1,"t","1","0","1","0","0","1","0","0","0","0","0"
"234",1654302,1033,"apartment","Beyoglu",3,1,1,3,4.65,23,NA,"t","1","0","1","0","0","1","0","0","0","0","0"
"235",1654392,1270,"apartment","Beyoglu",3,1,2,2,4.45,20,NA,"t","1","0","1","0","0","1","0","0","0","0","0"
"236",1657416,1217,"rental","Beyoglu",3,1,2,3,5,27,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"237",1666514,1853,"rental","Fatih",4,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"238",1675016,4994,"rental","Beyoglu",3,1,3,3,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"239",1677498,1450,"rental","Beyoglu",5,1,1,3,4.4,141,2,"t","1","1","1","0","0","1","0","0","1","0","0"
"240",1714924,1965,"rental","Beyoglu",4,1,1,2,4.83,0,2,"f","0","0","1","0","0","0","0","0","0","0","0"
"241",1715829,2397,"rental","Beyoglu",4,1.5,2,4,4.81,42,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"242",1720594,1497,"rental","Sisli",5,1.5,2,3,4.8,126,3,"f","1","1","1","0","0","1","0","0","1","0","0"
"243",1725117,1492,"rental","Beyoglu",4,1,3,2,4.71,124,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"244",1745722,745,"rental","Sisli",3,1,5,2,4.58,53,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"245",1767796,762,"rental","Sisli",4,1,14,2,4.88,18,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"246",1768217,649,"rental","Sisli",3,1,14,2,4.45,30,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"247",1775101,1698,"rental","Beyoglu",4,1,3,2,4.75,4,2,"f","1","1","1","0","0","1","0","0","1","0","0"
"248",1800776,1610,"rental","Beyoglu",4,1,5,2,4.91,47,2,"f","1","1","0","0","0","1","1","0","1","0","0"
"249",1828755,633,"rental","Sisli",2,1,3,1,4.77,13,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"250",1829095,2245,"rental","Beyoglu",2,1,5,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"251",1832186,928,"rental","Beyoglu",2,1,1,1,4.73,391,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"252",1839271,3516,"rental","Beyoglu",4,2,999,1,4.64,11,1,"t","1","1","1","0","0","0","0","0","1","0","1"
"253",1860214,1283,"rental","Sisli",3,1,1,2,4.83,0,2,"t","1","1","0","0","0","0","0","0","1","0","0"
"254",1862315,979,"apartment","Sisli",3,1,21,1,4.5,10,1,"f","1","1","1","0","0","0","0","0","0","0","0"
"255",1862401,979,"apartment","Sisli",2,1,59,2,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"256",1862417,1179,"rental","Sisli",4,1,4,2,3.5,2,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"257",1899776,1403,"rental","Fatih",6,1.5,3,5,4.27,75,3,"f","1","1","1","0","1","0","1","0","1","0","0"
"258",1900406,1099,"rental","Sisli",2,1,10,1,5,8,NA,"f","1","1","0","0","0","0","0","0","0","0","0"
"259",1925644,2329,"rental","Beyoglu",3,1,4,1,4.87,338,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"260",1933579,2397,"rental","Beyoglu",2,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"261",1983852,250,"rental","Sisli",4,1,3,2,5,3,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"262",1991233,1025,"rental","Beyoglu",2,1,3,1,4.8,15,1,"f","1","1","1","0","0","0","0","0","0","0","0"
"263",2009373,1123,"rental","Sisli",6,2,3,5,4.47,167,3,"t","1","1","0","0","0","1","0","0","1","0","0"
"264",2020451,936,"rental","Kadikoy",4,1,2,2,4.94,33,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"265",2029716,1998,"rental","Beyoglu",4,1,3,1,0,2,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"266",2053009,748494,"rental","Beyoglu",4,1,300,3,4.78,145,3,"f","1","1","1","0","0","1","0","0","1","0","0"
"267",2073897,805,"rental","Gaziosmanpasa",3,1,6,3,4.91,65,2,"f","1","1","0","0","0","1","1","0","1","0","0"
"268",2080618,1019,"rental","Beyoglu",2,1,3,2,4.88,58,NA,"f","1","1","1","0","0","0","0","0","0","0","0"
"269",2084785,1042,"rental","Gungoren",3,1,3,2,5,3,1,"f","1","1","1","0","0","0","1","0","1","0","1"
"270",2106218,999,"rental","Beyoglu",5,1.5,50,2,4.83,0,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"271",2106566,1364,"rental","Sisli",2,1,1,2,3.25,5,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"272",2115263,1807,"rental","Beyoglu",3,1,3,2,5,23,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"273",2119698,1236,"rental","Beyoglu",6,1,28,4,4.42,58,2,"f","1","1","0","0","0","0","0","0","1","0","0"
"274",2120114,1164,"rental","Beyoglu",2,1,3,1,4.67,51,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"275",2121603,1355,"rental","Fatih",5,2,3,3,4.63,125,2,"f","1","1","0","1","0","1","0","0","0","1","0"
"276",2129102,2100,"rental","Fatih",6,1,1,6,3.77,13,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"277",2168002,970,"rental","Beyoglu",2,1,3,2,4.78,56,NA,"f","1","1","0","0","0","0","0","0","0","0","0"
"278",2211837,770,"rental","Sisli",2,1,6,2,4.63,112,1,"t","1","1","0","0","0","1","0","0","0","0","1"
"279",2215865,1042,"rental","Besiktas",3,1,3,2,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"280",2234553,1099,"rental","Beyoglu",4,1,8,2,4.79,24,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"281",2242689,556,"rental","Maltepe",4,1.5,2,3,4.8,114,NA,"t","1","1","0","0","0","0","1","0","0","1","0"
"282",2255561,577,"rental","Maltepe",4,1.5,2,3,4.74,88,NA,"f","1","1","1","0","0","0","1","0","1","1","0"
"283",2262932,1216,"rental","Beyoglu",4,1,4,1,4.57,7,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"284",2264434,1740,"rental","Beyoglu",6,1.5,6,3,4.77,35,2,"f","1","1","1","0","1","1","0","0","1","0","0"
"285",2271089,1112,"rental","Beyoglu",2,1,7,2,4.63,35,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"286",2311443,1034,"apartment","Beyoglu",4,1,1,2,4.75,124,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"287",2311584,913,"apartment","Beyoglu",4,1,1,2,4.65,91,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"288",2320305,1057,"apartment","Beyoglu",6,1,1,3,4.66,88,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"289",2320341,1057,"apartment","Beyoglu",5,1,1,3,4.74,139,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"290",2320422,989,"apartment","Beyoglu",4,1,1,2,4.65,121,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"291",2320433,838,"apartment","Beyoglu",4,1,1,2,4.72,116,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"292",2323737,1000,"rental","Sisli",3,1,7,1,5,4,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"293",2338855,615,"rental","Beyoglu",2,1,2,1,4.53,129,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"294",2364926,842,"rental","Sisli",3,1,7,1,4.92,13,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"295",2367468,534,"rental","Beyoglu",2,1,30,2,4.58,50,2,"f","1","1","1","0","0","1","0","0","0","0","0"
"296",2379064,1085,"rental","Fatih",4,1,2,2,4.82,75,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"297",2381713,1299,"rental","Kadikoy",4,1,3,3,5,2,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"298",2416697,543,"rental","Beyoglu",2,NA,60,1,5,1,1,"f","1","0","0","0","0","0","0","0","1","0","0"
"299",2422829,1807,"rental","Beyoglu",4,1,15,4,4.33,24,4,"f","1","1","1","0","0","0","0","0","0","0","0"
"300",2425707,500,"rental","Besiktas",3,2,20,1,4.83,0,3,"f","1","1","0","0","0","0","1","0","1","0","0"
"301",2446483,1470,"rental","Beyoglu",3,1,3,2,4.7,57,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"302",2462714,1398,"rental","Beyoglu",2,1,1,1,4.83,0,NA,"f","1","0","1","0","0","0","0","0","0","0","0"
"303",2469901,999,"rental","Sisli",3,1,7,2,4.83,0,2,"f","0","1","0","0","0","0","0","0","1","0","0"
"304",2476233,2229,"rental","Fatih",5,1,4,4,4.87,214,2,"t","1","1","1","0","0","1","0","0","1","0","0"
"305",2483040,601,"rental","Beyoglu",2,1,2,1,4.28,105,1,"t","1","1","0","0","0","1","0","0","1","0","0"
"306",2492835,1558,"rental","Kadikoy",4,1.5,2,2,4.67,90,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"307",2523261,1254,"rental","Beyoglu",3,1,2,2,4.76,17,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"308",2534980,1227,"rental","Beyoglu",4,1,2,2,4.75,89,1,"t","1","1","0","0","0","1","0","0","1","0","0"
"309",2535691,8276,"rental","Beyoglu",2,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"310",2578222,668,"rental","Beyoglu",2,1,2,1,4.58,152,1,"t","1","1","0","0","0","1","0","0","1","0","0"
"311",2598000,1998,"rental","Besiktas",4,1,3,3,4.83,0,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"312",2626232,917,"rental","Kagithane",4,1,5,2,4.51,104,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"313",2630989,2139,"rental","Beyoglu",2,1,1,2,4,1,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"314",2640583,1093,"rental","Fatih",2,1,1,1,4.77,194,1,"t","1","1","1","0","0","1","1","0","1","0","0"
"315",2640854,1978,"rental","Fatih",3,1,1,1,4.64,144,1,"t","1","1","1","0","0","0","1","0","0","0","0"
"316",2640888,1464,"rental","Fatih",3,1,1,3,4.54,175,2,"f","1","1","1","0","0","0","1","0","1","0","0"
"317",2672866,2997,"rental","Fatih",6,1,3,4,4.83,0,3,"f","1","0","1","0","0","0","1","0","0","0","0"
"318",2694066,1000,"rental","Sisli",3,1,30,2,4.59,24,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"319",2708036,991,"rental","Beyoglu",4,1,4,2,4.65,39,2,"f","1","1","0","0","0","1","1","0","0","0","0"
"320",2718628,2098,"rental","Beyoglu",4,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"321",2720059,1698,"rental","Beyoglu",4,1,6,2,4.96,26,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"322",2738681,1684,"rental","Beylikduzu",3,2,1,3,4.83,0,1,"f","1","0","0","0","0","0","1","0","0","0","0"
"323",2742619,1871,"rental","Beyoglu",3,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"324",2743887,782,"rental","Sisli",2,1,7,1,4.91,12,1,"f","1","1","0","0","0","0","0","0","0","0","0"
"325",2767648,1239,"rental","Beyoglu",2,1,5,1,4.99,110,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"326",2788802,996,"rental","Besiktas",2,1,3,1,4.93,68,NA,"f","1","1","0","0","0","1","0","0","1","0","0"
"327",2827206,2732,"rental","Kadikoy",5,1,28,2,4.8,10,2,"f","1","1","0","1","1","1","0","0","1","0","0"
"328",2856208,1324,"rental","Fatih",4,1,2,2,4.63,57,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"329",2856698,1387,"rental","Fatih",4,1.5,2,2,4.38,8,1,"f","1","1","0","0","0","0","0","0","0","0","0"
"330",2856810,1821,"rental","Fatih",5,1,2,4,4.32,57,2,"t","1","1","0","0","0","0","0","0","0","0","0"
"331",2870069,1871,"rental","Beyoglu",4,1,5,2,4.83,0,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"332",2897118,794,"rental","Beyoglu",2,1,2,1,4.71,387,1,"t","1","1","0","0","0","1","0","0","1","0","0"
"333",2908384,1347,"rental","Fatih",2,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"334",2932815,1299,"rental","Besiktas",4,1,6,2,4.47,57,2,"t","1","1","0","0","0","1","1","0","0","1","0"
"335",2933185,822,"apartment","Beyoglu",2,1,7,2,4.55,33,1,"f","1","1","1","0","0","0","0","0","0","0","0"
"336",2946152,1056,"rental","Fatih",4,1,2,2,4.8,41,1,"f","1","1","1","0","0","0","0","0","1","0","0"
"337",2956971,1024,"rental","Fatih",4,1,120,3,4.67,175,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"338",2965838,5480,"rental","Beyoglu",6,2,699,2,4.38,55,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"339",2973513,819,"rental","Beyoglu",2,1,7,1,4.6,57,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"340",2975082,1912,"rental","Fatih",5,1,2,5,4,1,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"341",2975836,1150,"rental","Fatih",6,1,3,2,4.77,22,2,"t","1","1","1","0","0","1","0","0","0","0","0"
"342",2993894,2245,"rental","Adalar",6,1,1,5,4.83,0,3,"f","0","0","0","0","0","0","0","0","0","0","0"
"343",2995993,3254,"rental","Sisli",3,1,1,2,4.83,0,NA,"t","1","0","1","0","0","0","1","0","0","0","0"
"344",3017012,1199,"rental","Sisli",5,1,5,4,0,1,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"345",3030214,3995,"rental","Fatih",4,1,3,4,4.8,5,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"346",3030216,3995,"rental","Fatih",4,1,3,1,4.75,4,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"347",3045060,2058,"rental","Sisli",5,1,2,4,4.56,25,2,"f","1","1","1","0","0","0","1","0","0","0","1"
"348",3045150,10668,"rental","Beyoglu",4,1,1,2,5,1,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"349",3045243,639,"rental","Kadikoy",3,1,180,2,4.83,0,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"350",3045846,1381,"rental","Besiktas",3,1,2,1,4.83,0,1,"f","1","0","0","0","0","0","1","0","0","0","0"
"351",3063771,3776,"rental","Fatih",4,1,1,3,4.83,0,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"352",3065734,3567,"rental","Beyoglu",4,1,2,1,4.78,223,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"353",3102086,1272,"rental","Besiktas",3,1,5,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"354",3110647,749,"rental","Maltepe",2,1,3,1,4.5,2,2,"f","1","1","1","0","0","0","0","0","0","0","0"
"355",3128140,1871,"rental","Besiktas",4,1,7,2,4.5,2,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"356",3136909,2344,"rental","Adalar",5,1,30,5,4.83,0,3,"f","1","0","0","0","0","0","1","0","0","0","0"
"357",3157185,1671,"rental","Beyoglu",4,1,3,3,4.58,38,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"358",3172844,1310,"rental","Beyoglu",5,1,1,4,4.11,9,2,"f","1","1","1","0","0","0","0","0","1","0","0"
"359",3178105,999,"rental","Besiktas",4,1,4,2,4.9,11,1,"f","1","1","0","0","0","0","0","0","0","0","0"
"360",3193016,1027,"rental","Beyoglu",2,1,1,1,4.43,28,NA,"t","1","1","0","0","0","0","0","0","0","0","0"
"361",3197073,1230,"rental","Beyoglu",4,1,2,2,5,5,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"362",3236171,1176,"rental","Beyoglu",2,1,4,1,4.94,68,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"363",3236857,1310,"rental","Beyoglu",2,1,1,1,4.57,7,NA,"f","1","0","0","0","0","0","0","0","0","0","0"
"364",3244529,2388,"rental","Bahcelievler",6,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"365",3245276,1177,"rental","Sisli",4,1,1,2,4.84,70,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"366",3252357,1497,"rental","Beyoglu",3,1,1,3,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"367",3281144,1324,"rental","Beyoglu",4,1,3,2,4.83,89,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"368",3281344,2511,"rental","Beyoglu",4,2,3,2,4.76,154,2,"f","1","1","1","0","0","1","0","0","1","0","0"
"369",3281353,1530,"rental","Beyoglu",4,1,3,2,4.89,74,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"370",3288807,1387,"rental","Kadikoy",3,1,2,3,4.64,78,2,"f","1","1","0","0","0","1","0","0","1","1","0"
"371",3302466,1998,"rental","Besiktas",2,1,1,1,4.5,2,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"372",3308974,842,"rental","Kadikoy",4,1.5,25,2,5,7,2,"f","1","1","0","0","0","1","0","0","1","1","0"
"373",3313109,1398,"rental","Kadikoy",2,2,4,1,5,22,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"374",3340929,1196,"rental","Besiktas",3,1,1,2,4.34,99,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"375",3355353,2340,"apartment","Fatih",6,2,7,3,4.28,18,3,"f","1","0","1","0","0","0","0","0","1","0","0"
"376",3358287,2506,"rental","Beyoglu",2,1.5,2,1,4.76,90,1,"f","1","1","1","0","1","1","0","0","1","0","0"
"377",3364268,4678,"rental","Eyup",4,1,1,2,4.83,0,1,"t","0","0","1","0","0","0","1","0","0","0","1"
"378",3409354,1099,"rental","Fatih",3,1,1,3,4.67,13,1,"f","1","1","1","0","0","0","1","0","0","0","0"
"379",3415217,1798,"rental","Beyoglu",6,1,1,6,4.83,0,1,"t","1","0","1","0","0","0","1","0","0","0","0"
"380",3454629,1998,"rental","Beyoglu",2,1,3,3,5,3,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"381",3465600,1102,"rental","Kadikoy",3,1,5,2,4.47,38,2,"f","1","0","0","0","1","1","0","0","1","1","0"
"382",3470058,1123,"rental","Beyoglu",2,1,1,3,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"383",3471537,1099,"rental","Beyoglu",2,1,2,1,4.83,0,NA,"f","1","0","1","0","0","0","0","0","0","0","0"
"384",3486257,1084,"rental","Beyoglu",5,1,4,3,4.69,52,3,"f","1","1","1","0","0","1","1","0","0","0","0"
"385",3487456,953,"rental","Beyoglu",4,1,3,3,4.65,41,2,"f","1","1","0","0","0","1","1","0","0","0","0"
"386",3517150,1544,"rental","Beyoglu",2,1,5,2,4.83,186,1,"t","1","1","0","0","0","1","1","0","1","0","0"
"387",3517494,1356,"rental","Beyoglu",2,1,5,2,4.83,125,1,"t","1","1","1","1","0","0","1","0","1","0","0"
"388",3517568,1196,"rental","Beyoglu",2,1,5,1,4.76,89,1,"t","1","1","1","1","0","0","1","0","1","0","0"
"389",3550288,2198,"rental","Beyoglu",6,1,1,4,4.44,249,3,"t","1","1","1","0","0","1","0","0","1","0","0"
"390",3557621,1216,"rental","Beyoglu",2,1,1,2,4.88,16,1,"f","1","1","0","0","0","0","0","0","1","0","0"
"391",3559687,899,"rental","Beyoglu",2,1,1,1,4.83,0,NA,"f","0","0","0","0","0","0","0","0","0","0","0"
"392",3570129,2129,"rental","Fatih",6,1,2,5,4.7,359,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"393",3570282,1809,"rental","Fatih",6,1,2,6,4.69,332,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"394",3575232,2577,"rental","Beyoglu",5,1,28,5,4.62,74,2,"f","1","1","1","0","0","0","0","0","1","0","0"
"395",3604355,2058,"rental","Basaksehir",4,1,1,1,4.83,0,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"396",3609683,2377,"rental","Beyoglu",4,1,2,2,4.83,0,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"397",3624236,808,"rental","Fatih",2,1,1,2,4.59,317,NA,"t","1","1","1","0","0","0","0","0","0","0","0"
"398",3631353,797,"rental","Besiktas",3,1,2,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"399",3642057,3696,"rental","Beyoglu",2,1,1,2,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"400",3642227,3396,"rental","Beyoglu",3,1,1,1,4.5,2,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"401",3642306,2797,"rental","Beyoglu",2,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"402",3642322,3396,"rental","Beyoglu",2,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"403",3661073,1498,"rental","Beyoglu",3,1,1,3,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"404",3661253,1598,"rental","Beyoglu",3,1,1,3,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"405",3670769,1711,"rental","Beyoglu",3,1.5,2,2,5,1,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"406",3679847,1966,"rental","Beyoglu",3,1,1,2,5,5,NA,"t","1","1","1","0","0","0","0","0","1","0","0"
"407",3680486,1784,"rental","Beyoglu",3,1,1,2,4.93,27,NA,"t","1","1","0","0","0","0","0","0","1","0","0"
"408",3683444,685,"apartment","Beyoglu",2,1,1,1,4.47,93,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"409",3683927,913,"apartment","Beyoglu",4,1,1,2,4.67,100,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"410",3699442,2098,"rental","Beyoglu",3,1,1,2,4.87,111,NA,"t","1","1","0","0","0","1","0","0","1","0","0"
"411",3701342,2106,"rental","Beyoglu",3,1,1,2,4.93,130,NA,"t","1","1","0","0","0","1","0","0","1","0","0"
"412",3707716,2098,"rental","Beyoglu",3,1,1,2,4.78,85,NA,"t","1","1","0","1","0","1","0","0","1","0","0"
"413",3711150,655,"rental","Beyoglu",2,1,27,1,4.62,52,NA,"t","1","1","0","0","0","1","0","0","0","0","0"
"414",3713719,1343,"rental","Uskudar",3,1,2,4,5,3,1,"f","1","1","1","0","0","0","1","0","0","0","0"
"415",3746735,1034,"apartment","Beyoglu",3,1,1,2,4.72,110,1,"t","1","1","1","1","0","0","0","0","0","0","0"
"416",3750139,1123,"rental","Beyoglu",3,1,3,1,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"417",3755205,1356,"apartment","Beyoglu",2,1,1,1,4.49,130,NA,"t","1","1","1","0","0","1","0","0","0","0","0"
"418",3769618,2098,"rental","Beyoglu",2,1,1,1,4.82,58,NA,"t","1","1","0","0","0","1","0","0","1","0","0"
"419",3769664,1755,"rental","Beyoglu",2,1,1,1,4.9,53,NA,"t","1","1","1","0","0","1","0","0","1","0","0"
"420",3769913,1818,"rental","Fatih",6,1,2,5,4.57,313,3,"t","1","1","1","0","0","1","0","0","1","0","0"
"421",3772840,1099,"rental","Beyoglu",4,1,7,2,4.8,5,2,"f","1","1","1","0","0","1","0","0","1","0","0"
"422",3785256,1525,"rental","Fatih",5,1,2,3,4.55,51,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"423",3825791,655,"rental","Adalar",2,1,1,1,4.6,35,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"424",3848219,1203,"rental","Beyoglu",3,2,88,3,4.57,7,2,"f","1","1","0","0","0","0","1","0","0","0","0"
"425",3874859,1778,"rental","Beyoglu",2,1,19,1,4.74,46,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"426",3875929,1598,"rental","Beyoglu",3,1,1,2,2,1,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"427",3914581,1933,"rental","Bakirkoy",4,1,3,4,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"428",3919180,1430,"rental","Beyoglu",2,1,2,1,4.5,2,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"429",3927768,799,"rental","Pendik",2,1,90,1,4.83,0,2,"f","1","1","1","0","0","0","1","0","1","0","1"
"430",3931098,1853,"rental","Sisli",4,1,3,2,4.95,37,2,"t","1","1","0","0","0","1","0","0","1","0","0"
"431",3933581,996,"rental","Besiktas",4,1,4,3,4.67,21,2,"f","1","1","0","0","0","1","1","0","0","0","0"
"432",3934760,1498,"rental","Adalar",3,1,7,3,4.83,0,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"433",3938250,2786,"rental","Besiktas",4,1,2,2,5,1,2,"f","1","0","0","0","0","0","0","0","0","0","0"
"434",3945384,799,"rental","Beyoglu",3,1,2,2,4.66,145,1,"f","1","1","1","0","0","0","0","0","0","0","0"
